"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"TRPC4",0.929668126832983,8.15210995986987,1.37608356883931,0.185666762007946,0.779067160752665,-4.809366305357
"PRKAR1A",-0.386539940656594,7.44096572964395,-1.42915671723117,0.167659732393655,0.765383218809762,-4.80959157878091
"SLC1A5",-0.751048164818692,7.42591601476085,-1.40938735585685,0.174072972200425,0.772882199058184,-4.81293329426626
"FIS1",-0.654888888275635,7.79882902596373,-1.42550506046692,0.168699497172908,0.765976327562545,-4.81399693636781
"CTSZ",-0.654203880969218,9.00405501736149,-1.42450587359036,0.168984905948963,0.765976327562545,-4.81520077765194
"SET",-0.548326534097702,9.09574250582446,-1.42397348780324,0.16913713574495,0.765976327562545,-4.81584193020104
"ATP5PB",-0.507413449247071,7.16333838902969,-1.39259446092473,0.179817724394966,0.773112404139719,-4.81991498405024
"HMGB3",-1.27835403396856,7.4185788732066,-1.4195257722918,0.170413224748921,0.766853706206246,-4.82119078529772
"HAPLN1",0.655704274326305,17.633022448709,1.41910461340554,0.170534458920043,0.766853706206246,-4.82169657623082
"P02801",-1.12840696233321,8.83266335166667,-1.40737775758203,0.174659671721565,0.773112404139719,-4.82197770398581
"EFHD1",-0.70820491847087,7.11926442970418,-1.40122577043054,0.176465614983178,0.773112404139719,-4.82256458545749
"NT5E",-0.813103310574997,11.2397629136995,-1.41745270198789,0.171010644751379,0.767355457217724,-4.82367927338884
"PRPS2",0.698761765199905,7.19088565326712,1.38721767032651,0.180633629211424,0.773112404139719,-4.82605804977179
"SNU13",-0.575409358026276,8.19182203192971,-1.41446044642858,0.17187592150431,0.767830566746391,-4.82726597359805
"MOB1B",-0.481398059886259,7.37668037640694,-1.38075390972489,0.183373472391346,0.775881191959997,-4.82740259688504
"ARSB",-0.861439170681567,6.55692902609822,-1.35982702679394,0.190665809911618,0.783980725529609,-4.827738456489
"RBBP4",-0.52388281767836,8.18253656829817,-1.41403268593128,0.17199990446505,0.767830566746391,-4.8277782143536
"RPL8",0.598202264023561,8.91100132739557,1.41351894318712,0.172148903536082,0.767830566746391,-4.82839325324779
"AKT2",-0.494360339881508,5.54880082410131,-1.37913400264954,0.18386428246447,0.775881191959997,-4.82926850697175
"TOR1AIP1",-0.693177699007365,7.7953020246556,-1.41008026043279,0.173148881042456,0.771134612427103,-4.8325053085859
"BAIAP2",0.72439158753938,6.02180141769236,1.30313786477864,0.210958294790809,0.783980725529609,-4.83386117558987
"PCOLCE",-0.612973274223079,13.1892666989318,-1.40607100089961,0.174320657333795,0.772882199058184,-4.83728946060603
"NT5DC1",1.15841043491656,6.66713086087842,1.33601594507221,0.199144005932359,0.783980725529609,-4.83780437594727
"SCRIB",0.571143309981586,6.78161938730713,1.36068060173012,0.189529848352521,0.783980725529609,-4.83828200855998
"NUDT9",-0.693044429216318,7.58992365312454,-1.38660534225148,0.180817603664104,0.773112404139719,-4.83970579600544
"CD5L",1.04154464723467,7.35618773560932,1.33363645753101,0.19894505344616,0.783980725529609,-4.84045325177686
"TPM2",-0.736195561989684,5.62959383583126,-1.34585420478985,0.195047981794543,0.783980725529609,-4.84339199302787
"SF3A1",-0.651921056322873,5.88679906511219,-1.40082404336082,0.175863756469751,0.773112404139719,-4.84353388668567
"RAP1GDS1",0.686819361137002,5.79535160871156,1.36281790024938,0.188866617280318,0.783980725529609,-4.84796507958132
"RIT1",-1.33002100049189,8.88934036960688,-1.28920243679303,0.215643161701573,0.78689292287142,-4.84849450539273
"COMMD6",-0.825658987157721,6.46467094839896,-1.31066105192874,0.207393129867116,0.783980725529609,-4.8498517084671
"CS",-0.843961379115407,6.96340958294784,-1.37540930812913,0.184207920354979,0.776230259286206,-4.85273448127522
"VTN",0.761901068795793,12.6277343213781,1.39037352388314,0.178969724710603,0.773112404139719,-4.85591471988082
"MT-CO2",-0.801311473840208,5.91311925885956,-1.23997751147607,0.235350690067509,0.790462078328492,-4.85596009893939
"ATP5F1E",-0.898912107394044,8.55174375298419,-1.16672796965214,0.267968861291076,0.797712272383939,-4.85625582800665
"QTRT1",0.507227511607288,6.96074857803647,1.32894938827779,0.200456368478385,0.783980725529609,-4.8565121062379
"A1BG",1.21202829816865,11.0723521340094,1.3898627198222,0.179122654125569,0.773112404139719,-4.85651794575855
"ADO",-0.759291428273144,6.06744405817508,-1.15195560898878,0.267357144043338,0.797712272383939,-4.8577404263878
"CA2",1.41204719986703,7.94060034346782,1.38818940812845,0.179624356172888,0.773112404139719,-4.8584927551281
"TMEM106B",0.61251053518778,6.11659094617036,1.3153611624826,0.205843869791641,0.783980725529609,-4.86035363838723
"SF3B3",-0.54410793720031,7.51444514229538,-1.38611141498551,0.180248950726732,0.773112404139719,-4.86094246963563
"RBX1",-1.56206705183421,7.71112868232137,-1.37389949089133,0.184668965968783,0.776551568178193,-4.86124516626296
"PRNP",-0.632594479071525,8.76566933530431,-1.38476594522346,0.180654288539529,0.773112404139719,-4.86252703163563
"ANGPTL4",0.552307902339727,7.14657165558362,1.38460938926646,0.180701499887689,0.773112404139719,-4.86271132654112
"HNRNPA2B1",-0.493160618477608,11.6235865080957,-1.38411326183938,0.180851178043743,0.773112404139719,-4.86329524698131
"C1QTNF12",0.955229665090014,9.01405809002879,1.38299992870161,0.181187422171915,0.773112404139719,-4.86460497182867
"EIF6",-0.521004610289403,7.39699237860917,-1.34806905824656,0.193481182557752,0.783980725529609,-4.86471253469843
"SFPQ",-0.557785154987527,7.98125164080549,-1.38256312909494,0.181319478382681,0.773112404139719,-4.86511858846594
"NIBAN1",0.456559018331936,7.56551981671617,1.38179148875558,0.181552953109884,0.773112404139719,-4.86602560923128
"HADHB",-0.520056609379758,10.2457439393993,-1.38165140246309,0.181595364579488,0.773112404139719,-4.86619022873761
"GNB1",-0.565661524666355,11.3132971481285,-1.38160603676266,0.181609100846812,0.773112404139719,-4.86624353638776
"ARHGAP1",0.434712976548972,8.77206985233397,1.38147450740033,0.181648931258374,0.773112404139719,-4.86639808389001
"MYH14",-0.432151717779362,6.8772621496836,-1.33241689720113,0.198475732030391,0.783980725529609,-4.87005952827606
"DES",-0.627346413775197,8.19501934011843,-1.37487915676014,0.183655096912332,0.775881191959997,-4.87413226612282
"NUP93",-0.390250344570213,6.81292366561175,-1.35646196744612,0.190060594083824,0.783980725529609,-4.87458884350303
"TRAP1",-0.719694610447077,5.54761341606436,-1.23340283845725,0.236391710240076,0.790462078328492,-4.87476257503784
"NUMA1",-0.449775267875616,7.68841003524839,-1.37428079902043,0.183837972252028,0.775881191959997,-4.87483244965827
"AACS",1.03347826909101,7.22903094658045,1.3017639018078,0.210351054413583,0.783980725529609,-4.87504665016631
"NPNT",-0.874444402187179,7.86192015031728,-1.2170563551697,0.243686970958513,0.790462078328492,-4.87839150546877
"MVP",-0.724961814107816,6.70914272299607,-1.37112059383627,0.18480622193955,0.776551568178193,-4.87852631598317
"PLXNB2",0.753055923749238,5.58462026640062,1.06361765909496,0.310272856977608,0.818681685438484,-4.87979354719398
"MOB2",0.611325231356978,6.69852818863884,1.24974627026187,0.230527743127747,0.78796396790204,-4.879811897351
"GNAQ",-0.694959065068364,7.57888628802813,-1.36276555023308,0.187385605239596,0.783980725529609,-4.88825877141245
"EML2",-0.638768000673339,6.94395783215502,-1.30201251998878,0.209318807470047,0.783980725529609,-4.89167036474488
"PGFS",-1.61125277149238,8.24872810994552,-1.30139099779199,0.209526873026917,0.783980725529609,-4.89234557046845
"PLCB3",0.79259104368983,5.54681643287894,1.28553075722132,0.215833487416161,0.78689292287142,-4.89242912896107
"ABCF1",0.881437373201522,6.82230781063325,1.35753901009483,0.189013592566228,0.783980725529609,-4.89432218408233
"TTR",1.14379893684474,9.8634210717419,1.35638942642153,0.189373166576776,0.783980725529609,-4.89565327520127
"ROR2",-0.824987512003701,6.87117726494558,-1.30745240301978,0.206651847318911,0.783980725529609,-4.89767939514943
"GCN1",-0.428617344351835,6.11591975132721,-1.33606954368113,0.196523310893519,0.783980725529609,-4.89783479465613
"ACTL6A",0.429940534610646,6.52477117473453,1.31771010167234,0.203260896044463,0.783980725529609,-4.89872299086522
"NPEPPS",0.484652775559873,9.44270007238724,1.35225375047417,0.190671222071266,0.783980725529609,-4.90043427534963
"PSMD5",0.48154766043189,9.46496963482845,1.35183780455642,0.19080216201047,0.783980725529609,-4.90091446108937
"ZNF330",0.521231204773217,6.32381594377046,1.30971877338394,0.205898844578636,0.783980725529609,-4.90130539719683
"PPP2R5A",0.409823362631968,6.88661183538397,1.22826812816074,0.236070521928475,0.790462078328492,-4.90210025525563
"CHPF2",0.563275520087066,7.47927172398495,1.24946369795113,0.229453766534979,0.78796396790204,-4.90396960644357
"TM9SF2",-0.561413891983335,7.0865771358749,-1.28923185276143,0.213630112054249,0.78674634194331,-4.90550265551836
"EQMCE1",1.03600012982254,5.91444384453038,1.16073758463936,0.265145104440019,0.797712272383939,-4.90553262751992
"COL6A2",-0.527558642289025,17.1845374135167,-1.34736907167568,0.192213402551187,0.783980725529609,-4.90606569503331
"GUSB",-0.411887092410536,7.48729067634328,-1.34736480465631,0.192214754012976,0.783980725529609,-4.90607060704199
"PGRMC2",-0.596859234841249,7.32339577504039,-1.32872292197797,0.198893602965377,0.783980725529609,-4.90613902981905
"MNDA",1.06439691972491,6.87841063614049,1.27129000077045,0.220734825687156,0.78796396790204,-4.9075347122486
"LNX1",1.73898653036885,8.0529581402014,1.29770202628407,0.209916066034089,0.783980725529609,-4.90835155214172
"VAPB",-0.486000920972799,7.35960925981836,-1.34411035807361,0.193247694665937,0.783980725529609,-4.90981325618566
"FKBP9",-0.787134869111655,8.37534559386038,-1.34409539594465,0.193252453629971,0.783980725529609,-4.90983044558745
"UBE2V1",-0.395078278141688,9.37444034667424,-1.34372275637556,0.193371007878761,0.783980725529609,-4.91025850569791
"C1QC",0.762652739778588,10.0724798687388,1.3426001375429,0.193728512233172,0.783980725529609,-4.91154749417796
"VAC14",0.545808945195222,5.98242787872264,1.21808875441919,0.241991240601491,0.790462078328492,-4.91155629436207
"MTPN",-0.620731923513042,7.11345206953348,-1.32362991933383,0.200549952135974,0.783980725529609,-4.91187389672673
"LYAR",0.595047050892536,6.42855985743958,1.26602624070027,0.22256836072097,0.78796396790204,-4.91308399003778
"PNKP",-0.618884860877324,6.30070399087824,-1.22634665353779,0.236774186881851,0.790462078328492,-4.91328416863457
"XRCC1",-0.628658682513664,8.54744956189114,-1.3278276214248,0.199183991183768,0.783980725529609,-4.91403111635176
"EEF1B2",-0.528404654368938,9.43062524315398,-1.34021013872349,0.194491354274134,0.783980725529609,-4.91428872819906
"PUF60",-0.381768626819721,7.66756331758265,-1.33843343230253,0.195059975350089,0.783980725529609,-4.91632393028572
"FAF1",-0.46338756380172,5.43408380807363,-1.24727009491312,0.229198400338535,0.78796396790204,-4.91665624549697
"EMILIN2",1.01712050381515,7.05687762245557,1.18952709107276,0.252708645046498,0.790462078328492,-4.91764704909354
"LOC100062210",-0.584398987738159,4.96351904058473,-1.21228889204597,0.242988580575738,0.790462078328492,-4.917706513888
"CNN3",-0.555181035095469,8.21631055583507,-1.29895551130648,0.209494180132679,0.783980725529609,-4.91941913295647
"CRYL1",-0.466972180597673,11.2582543505172,-1.33383549732268,0.196537579124185,0.783980725529609,-4.92158047991145
"TUBB3",0.948602213435304,6.3346091434,1.21600421211844,0.242761338064416,0.790462078328492,-4.92290974914078
"GET3",-0.383921493832139,7.5363961023919,-1.33174075682522,0.197213659086317,0.783980725529609,-4.92397031953281
"CCDC124",-0.412108228661496,7.35395299063086,-1.29948072311766,0.208551583892016,0.783980725529609,-4.92542684938375
"SLC25A5",-0.562493165661877,9.28823845540101,-1.32901689277787,0.198095518442879,0.783980725529609,-4.9270732666516
"JAM3",0.708955192664672,6.665698037822,1.1643930046821,0.265172501322995,0.797712272383939,-4.92805703984518
"DIP2B",-0.360777784458682,6.41466229342078,-1.32738952820273,0.198623857091177,0.783980725529609,-4.92892460526472
"STK26",-0.427507617135714,9.34576797266021,-1.3267902779547,0.198818687227752,0.783980725529609,-4.92960585734544
"GOLGB1",-0.49860076478203,6.3263733972459,-1.30550890560277,0.20653121946823,0.783980725529609,-4.93213196857385
"PSTPIP2",-0.76055592381171,5.74436269820468,-1.07854526758228,0.303852070032669,0.818681685438484,-4.93258215806794
"SORT1",-0.477429233036121,7.81920627472534,-1.30459989638385,0.206834894116047,0.783980725529609,-4.93314212517245
"RPLP0",0.431897775958309,10.608895211695,1.32250534508127,0.200216186503829,0.783980725529609,-4.93446971892892
"CHTOP",-0.552051802641952,6.58769514719361,-1.32186688138497,0.200425073626732,0.783980725529609,-4.93519332815647
"PPFIBP1",0.690558533286818,6.54993699605537,1.28433542124332,0.214456268740713,0.78674634194331,-4.93538465055322
"AGO1",0.551315729832719,7.8626442344622,1.3212505383467,0.200626885311329,0.783980725529609,-4.93589159192023
"PIP4K2C",0.739268610531967,6.19779259127657,1.12622591597474,0.2789917670328,0.806894160383489,-4.936975831101
"NPC2",-1.05723299048238,6.18547743812946,-1.24262898241283,0.23086239638888,0.78796396790204,-4.93752570155207
"P4HA1",-0.43147068781093,7.88168178761918,-1.31950363421746,0.201199745465512,0.783980725529609,-4.93786921689864
"VAMP2",0.659699156967871,6.06467481672112,1.17789393344136,0.256051403302745,0.796538601557521,-4.93788407776654
"TARDBP",-0.367794983579151,7.34013099323174,-1.28807436454583,0.212416596906806,0.785994248504661,-4.93795414790065
"AMPD2",0.765146115458768,7.55726925119281,1.31929038215447,0.201269764516041,0.783980725529609,-4.93811048540464
"SSR4",-0.670233844547553,8.51218238472537,-1.31774249609371,0.201778567915587,0.783980725529609,-4.93986075846383
"TSN",0.465799230108665,8.58433960796653,1.3176437310492,0.201811066936322,0.783980725529609,-4.93997237922189
"CAPN7",-0.468596854446377,6.27568780392181,-1.24009101139138,0.231776294303562,0.78894104754359,-4.94015479863103
"LOC111772179",-0.457683575508319,7.15423131927486,-1.31728299198642,0.201929804299329,0.783980725529609,-4.94038001474087
"SPON1",0.584770754297215,6.41281954180694,1.25568435082125,0.225277235891625,0.78796396790204,-4.94128358525949
"PDK4",-0.800328304283664,5.99334171149558,-0.999524509457278,0.337253303166676,0.835573101427079,-4.94214772333109
"B4GALT4",0.47413014166298,7.18634715016988,1.0664661778732,0.309039795070043,0.818681685438484,-4.94268155088072
"AP3D1",0.356288669061186,7.15030297370447,1.29561679009912,0.209854679599841,0.783980725529609,-4.94309357151128
"TNMD",-0.635684055475375,7.39054882917719,-1.29516837984078,0.210006314087583,0.783980725529609,-4.94358882993606
"GOT1.1",0.793572121633805,7.55666795058649,1.30138303814585,0.207912358471713,0.783980725529609,-4.94366336057588
"ATG3",-0.34590326769075,6.14188392645656,-1.2940365518955,0.210389432809707,0.783980725529609,-4.94483827640622
"PSMD12",-0.327178782104231,7.1492636489771,-1.29248018142902,0.210917145801411,0.783980725529609,-4.94655490798077
"IQGAP1",0.399569340256856,10.9606496036073,1.31071718601218,0.204100496434266,0.783980725529609,-4.94778317831213
"TLN1",-0.467616958193761,10.1044093637567,-1.30966539433554,0.204449910839545,0.783980725529609,-4.94896625033243
"MCTS1",-0.696532205494179,8.9183061778738,-1.29586628379608,0.2097703477111,0.783980725529609,-4.9497831528888
"ERC1",-0.46917424184295,6.39605456077796,-1.27071037867832,0.219162602235897,0.78796396790204,-4.95013000734321
"MMP2",0.724735006482505,6.97272018490632,1.30725379058519,0.205252828184931,0.783980725529609,-4.95167587720748
"SMNDC1",0.742749177928306,5.65131471802532,1.21238220232493,0.241936733234663,0.790462078328492,-4.95228146046563
"BUD31",0.649286099178375,7.5728359163473,1.30448998422227,0.206176028044606,0.783980725529609,-4.95477611781619
"RPL10",0.748213993688301,9.39073269333029,1.30431245393545,0.20623543923385,0.783980725529609,-4.95497507179649
"PEA15",-0.535330264088677,6.57207495641186,-1.0847553295497,0.297722175580676,0.818598403283283,-4.95509161293847
"CCN6",0.530421459994151,9.86804852222856,1.30324293875887,0.206593638755388,0.783980725529609,-4.95617317464852
"UBXN1",-0.639843273712347,6.4691937677014,-1.2235214035905,0.237811757434807,0.790462078328492,-4.95721194712132
"RPL18A",0.574824574194284,10.6071625824947,1.30224935131382,0.20692684262894,0.783980725529609,-4.95728548697689
"DNAJA2",-0.348349436291186,7.669660050519,-1.30104966975171,0.20732971837421,0.783980725529609,-4.95862757723827
"GPLD1",1.60084072646825,6.8071782584928,1.11494803395002,0.282406108787602,0.810181459636564,-4.95899781321297
