"","c105_old","c111_old","c151_young","c152_young","c154_young","c169_young","c170_young","c171_young","c172_old","c173_old","c175_young","c177_young","c50_old","c54_old","c61_old","c82_old","c83_young","c86_old","c95_old","c96_young"
"UBFD1",7.7836153028736,7.53109903591112,8.2831247276369,7.62350060631369,7.64505048101711,8.01115961146149,7.68900022123277,7.21784279231343,NA,7.7819341651772,7.45143277954332,7.89581290419781,6.63046646326025,6.82378912161853,NA,7.60480963248394,8.27109192780989,8.22941969261605,7.14216912569676,6.83212885716583
"ATP6V1E1",7.12020616291048,6.6334818642256,7.30895312620728,6.78169672783741,7.17716395193558,6.97419895447969,6.99384425275446,6.65228816619338,6.76540745061247,7.34133078788648,7.90598585615616,7.2698064937548,6.92373109990586,6.81048651082782,6.77705898103484,6.69314814170923,7.80651254763991,6.9602143437772,6.43567920469784,6.94221815707542
"DCPS",7.41669742379907,6.60606925111095,7.17314627839442,6.84851910397848,6.64678152453029,6.95165984024782,6.83497792164356,7.82632249081995,6.81376905046076,7.51877543145726,6.89761597536445,6.86586961330642,NA,7.4999946602898,NA,6.70261793329709,6.91078711151528,7.36347508673778,6.48487587919999,6.53065818616773
"ESD",11.0257421641839,10.672992735624,11.5373118954152,10.5792683812497,10.6715710946995,10.4881406480028,10.8743593829015,9.99015063614223,10.146995318581,11.3652948932879,10.7791308624075,10.8545996751722,9.65412792154939,10.3826568779621,9.86202188685712,11.0525493807763,10.5545933914641,10.8882756746207,10.3934978036265,10.607250553097
"LOC100060997",7.60694959085867,7.5273697432498,7.50907740955302,7.36048386900326,7.05487951625622,7.69035166720401,7.49067085460803,7.20051928747738,8.36208261230324,7.75694566231495,6.45769179065194,7.69810590684726,NA,7.82686661743242,6.95484094151869,7.19243668672321,7.55838729346721,7.13263021641428,7.79948228971456,7.5182193784901
"AK2",6.30931585852319,6.36387928299057,7.28714958429411,6.5493200736514,6.92637714109298,6.12869677932564,6.93658319807752,6.82297044621069,6.81516812948922,6.71591270086023,6.73226806586999,6.51539168467977,5.5607870777987,6.02310669107038,NA,5.43716858460776,7.35729820159028,7.06273464530965,6.5112211861218,7.47873825568104
"STT3A",8.50836177624548,8.34401662140817,8.80390612278653,8.88852669529675,8.84283404480723,8.17379151103183,7.87096156241737,7.53905294793517,8.11848835778353,7.50172859966754,8.84612255624178,8.27836730835984,7.24625020257473,8.53650358581779,8.56318027805407,8.39969530545542,7.71041353670937,8.12758780139875,8.42294878498649,8.69447290349154
"PLEKHA2",6.65269507950231,6.30062248832764,5.97307661683974,5.69435695193664,6.3649758339915,NA,6.23817316870555,NA,6.20123716971158,6.6586972922948,NA,6.16583367627794,NA,5.88417936031582,6.51922312933718,NA,6.79526926237386,NA,6.67653676822654,6.05695746884025
"CTNNA1",5.45446929583426,5.58645176062352,6.04133677963924,4.86941138383095,6.47249314744791,5.97932435617822,6.35923556018928,6.08085190018573,6.12712019513978,6.01676362020608,6.20685642484806,6.35233622574343,NA,5.93306704500201,5.95969845853168,5.47058108510887,6.64599614425424,6.15184731083727,5.93758468373809,5.66785070959339
"NELFA",6.62119698007065,6.2685062032602,5.55653781228658,5.36519464611655,6.33082331530084,5.38359597935476,6.32802201544821,6.11762608364338,6.12046659527587,5.91719422216483,5.26462369833981,5.09807237607719,5.31227186113232,6.11020467364446,NA,4.63212014234882,6.54345910884211,5.00157598398468,5.75375831630062,6.42963079364673
"TAPBPL",5.35921636209663,5.72107829788585,6.19257924232994,4.37197695050921,6.23703278570219,NA,NA,NA,NA,4.79946177102642,5.90961213366705,5.8817866464465,NA,8.27407994272369,NA,NA,4.81082452307715,5.71865168845911,NA,5.81963598166487
"A0A9L0T8B6",6.90084317740348,NA,6.66567005425817,6.35425994809154,6.5208644718459,6.20170799008464,7.00125863291424,NA,NA,7.08306730757679,NA,NA,NA,6.56840014200489,NA,6.83453357174417,7.03401749966345,6.02093957852057,6.53328938655418,NA
"AIP",7.85820907091646,7.24552883589325,8.26198753934559,7.46016955038049,6.97403557447339,7.51227660325503,7.86808928948018,6.86412853412638,7.26437048426041,8.08075787637425,7.60879675465813,8.05389061816151,5.89686787135476,7.31697121144188,6.10252880007731,7.86370864651059,7.74182667379739,7.85666933611372,7.30895224272517,7.17670854610172
"CCDC25",6.29311918645178,4.8404136341993,6.5672298286169,6.25988473223929,5.97999234989123,4.84711019886378,6.4719964532849,4.82622375003386,5.01051307053828,6.64327065596456,6.63785141657316,6.88593393436963,NA,6.24567067873802,NA,6.01774982818463,7.41085554989084,5.78036538159225,5.72235811575431,6.37464786538796
"CALU",8.45447296842839,8.24562830810343,9.00449589811566,8.96884628971984,8.26925272502044,8.42944050978763,8.77605162821658,8.04776416498403,8.33372219905127,8.73146254593591,7.86993202421272,9.12323008777154,7.4608601798987,8.24826393915373,7.2340768770109,8.69559545851961,9.34782056196454,8.04148462601944,7.99620111092132,8.34209723981527
"A0A9L0T8X5",8.1342844191687,9.16702949769916,NA,8.63810232301452,NA,8.26445254997136,8.00332106221932,10.8437647379259,10.2635644058037,7.88249502690617,NA,NA,NA,9.90341707853884,10.081073301765,8.90814148367777,9.88025352048556,NA,9.66062025808186,10.3124793868198
"UBXN6",NA,5.50819974672551,6.2737048329262,6.49620833165713,7.02826454658267,3.94930645687909,6.68177260001244,NA,NA,6.19970238861169,6.54303601989761,6.55987754807667,6.05436279711553,6.14516796300106,NA,6.33386465219038,6.46878976081981,6.62126952709716,5.92812718958904,6.15738167079731
"TMX1",7.78073642101443,7.43757463013812,6.86713445234568,8.11030395671374,7.68049727129625,7.63453913226057,6.98001391441164,6.94860008026127,7.12083340575449,NA,NA,NA,NA,7.36177107373872,7.88270144857267,7.68263387858226,6.19422016376156,7.44740389387929,7.48545678546488,7.27841009045252
"SIRT5",6.752068304793,5.21606678937369,6.57108391439765,6.40764584595776,6.54922842121263,6.372477678549,5.89932731932425,NA,5.66826617785047,6.93380134511908,NA,3.93976916918652,6.1192670057305,5.64606534516402,NA,6.07242913588346,6.68434959061275,6.87210984583941,5.37641224423817,6.91953385108526
"RAB2A",10.1896032847561,9.51663270867072,10.4646899277512,9.89172105492622,9.71551892268808,9.43826833889489,9.53703903276302,9.06036298624344,9.79432610588592,9.7870865254792,9.88579429698245,10.0484049240373,8.66608976397374,9.61786032729218,9.32427202352997,9.56350277080741,9.65228075344698,10.168417297893,10.0033630264637,9.22603198943615
"CDC5L",6.85702845964244,7.59546765869148,6.36309735515764,6.46078772041391,7.32000393224383,7.70136197221574,6.88013550540831,7.92227632639906,7.75374333620828,7.2394121288999,6.5007920556685,7.58406163660473,7.59552940351146,7.23777555502393,7.18874569822339,6.59018837582974,7.73856372664172,6.66065074956673,6.79199843613614,7.09263705848805
"PRKAA1",7.49312817380054,7.48246109868636,7.4580040787552,7.05063151823253,7.60488830983989,8.05166070111344,7.89604713345475,7.93789756813895,8.30945391798261,7.59804973676229,7.41362486103676,7.8070173384998,7.79345424464422,7.89251508120839,7.99552429530461,7.00564327014886,7.97694807240759,7.17332937171581,8.03430412597963,7.80063831360405
"TMED7",8.21253564551658,7.69427438161642,8.09842859897214,8.59421101085278,8.13400835082741,7.56971404162844,7.61049383255279,7.48597598556719,7.81527122303047,7.67547785228988,8.13384068561341,7.95990932483854,6.91297970910703,7.87489077979704,7.97924158831093,8.05308743534107,7.90917267706448,7.74043941555398,7.29744472432373,7.97611003875302
"DCTN1",7.8177471191372,7.46975225360815,7.70955625907262,7.28261953318678,7.46897437495869,7.42345067634688,7.13960219246509,6.83062433415308,7.28377396122108,7.49937500084457,7.5416186449791,7.59298442932018,6.34572259484698,7.38300912396361,6.95684368369483,7.6586177835328,7.46448439859731,7.72107140576025,7.44151870490236,7.37354237283972
"PNPO",6.64184587359458,NA,7.61875857364801,7.34643547415384,6.4137516162102,6.57811077055932,7.30627416398278,NA,6.63626641643992,6.94347378017315,6.47412518728593,6.7799632888947,NA,7.28107820358534,NA,6.99165819682146,7.10002289288142,7.23195664951994,NA,5.75018758136368
"PSMB7",8.59959210114177,7.61000209545317,8.3980753489776,8.0115311045649,9.16939095481269,8.19966345951636,8.55566123351742,8.06928505591296,8.02235978091873,8.14274720878668,8.45538643373682,9.39402727490599,7.31182969898199,8.11074294767988,8.63415248639948,8.55668449747284,9.26222364940063,8.40213539077589,8.11459379412186,8.6007502759585
"CTH",11.3441985042778,11.1650288577751,11.686770272481,10.9000642172118,10.840397530751,11.5531126085413,11.2915244713052,10.4275913804916,11.5416579374996,11.2540576534232,10.7364525222514,11.4382493095027,10.2311959900603,10.494966449196,10.5711613005663,11.1710774110146,11.1116010160803,11.3581745982881,12.0142974948786,10.9765507324658
"H1-12",7.86761126264114,8.52276231860396,6.78816739061179,NA,8.92256498399594,8.96040642387841,8.36932523166323,8.48754996672886,9.27369927420665,8.55246153636397,7.08202182715754,8.66202841233038,9.86723892286822,8.5632286767215,11.4754569160182,8.96131544006812,8.55292178168455,8.49820624859941,9.324112698702,8.73602889191029
"SNX5",8.91573291445501,8.89142879927088,8.84143731610288,9.11163768658024,9.29396047842152,9.19968447575287,9.13968244801022,9.41421057162695,8.99794598490864,9.27500178100773,8.68574849109596,8.90958853271903,8.98492826946681,9.23413035575277,8.93003041534199,8.8415786301491,9.49404716137692,8.59441024623115,8.91958290992779,9.35990876256997
"ATP5PD",8.40716729466706,8.03395004489311,8.41415961682231,9.64283418556941,8.34224924751478,8.58227412744212,8.71118741695341,7.73311378779522,8.87464692657668,8.15995342038623,8.64587643812937,8.77549228551587,7.56351269543841,8.76134767819399,7.66998440291349,8.65050281193649,8.88105263515544,8.99315124282502,8.14777128409071,8.88986793780805
"LAMP1",8.90707495731176,8.15602883691023,8.93807545757271,8.84997834649226,8.45096335538243,8.07446224056221,7.97762918398421,7.04016392879782,7.07592463022123,7.82657895314308,8.42604582294392,7.84564687952972,6.64327860590693,8.2559120976379,8.18251526444693,8.48636855266006,8.24040615304976,8.46691009464815,7.8169190189527,8.3532059804279
"CDIPT",7.5979355147189,7.55038158001503,8.02291139448991,7.72780472277795,8.040048968754,7.56157377517841,6.88144355755417,7.36285770111535,7.31548791014789,6.92925864711927,7.56325411565456,7.23119239961056,6.93509516120004,7.61809373062072,7.69195701761684,7.79450827587976,6.85364685304743,7.82595046499068,7.45515320784544,7.80851399541088
"ATP5PB",7.08732655490204,6.68734364529853,7.54226470761432,7.04900194091536,7.76053944317492,NA,6.51209165870918,7.18923482983895,7.28526625088604,6.65144440253478,7.19413787672565,7.4034537211243,NA,7.11526045612612,7.3165159072692,7.03604794519901,7.12571545706342,7.56608874760084,6.62667084320842,7.79170022909713
"TSN",8.72186948946995,8.75008745211262,8.51939821615089,8.85619850522586,8.67677376632312,8.38100630061089,8.33825634416386,9.01463631507619,8.70816392595396,8.59092646472562,7.9079499919738,8.64590200159321,7.96218514257983,8.91711119430726,8.79644774364488,8.94410767859668,8.04955698256489,7.89598431801579,9.43530205409537,8.5684985549186
"FH",8.78703519011862,8.42931686560168,8.85166585261017,8.11712424357002,8.59613422577888,8.64158394785289,8.5389375210481,8.04463552111319,8.6163806012417,8.87838898411757,8.44809160017722,8.70614503037502,7.88518511966199,8.45058521585355,8.62292217016807,8.55881067967948,8.72869899844172,8.70566799973547,8.69941482600022,9.10999931905313
"ARF4",8.50328088005925,8.35616830323122,8.65665341095851,8.83390180429668,8.72809483631022,8.91145690957267,8.72117686211247,9.15387574922582,8.59724132124084,8.55632668428559,7.99358331322387,8.8339675786544,7.54013895388121,8.64153110561866,8.78933036248371,8.36406994185797,8.51507402506967,8.42060864662137,8.9920991008328,8.21683579674428
"MAFF",3.61267077859532,5.34665606201373,NA,NA,5.01845862268155,NA,3.25204475148735,NA,5.50452797223567,4.09523038113566,4.06602337546875,3.50011950587625,NA,4.84117859377878,NA,NA,3.3411257947195,5.05934460733858,4.15861098598788,5.47813663657809
"DLAT",7.2196355877707,7.8153714286136,7.55814001691364,7.1418234604394,7.87963378173443,6.63381475570419,7.64812804726413,6.73512406995528,8.12171922783229,8.02972816043614,6.81637430738662,7.78267631204708,6.66605059397589,7.985499758405,6.75173162888875,6.95449897651224,7.75724447807956,7.10085591341623,7.28138156799493,8.45331818890912
"SEPTIN11",7.92724970728442,6.85695376830624,7.68655326387047,7.27528117102761,7.46584830847998,7.56318397953723,7.02030948900826,7.28900461506529,6.60409574674153,7.33990759995276,7.29459975860562,7.55075350021641,6.9606446050689,6.82488108181894,6.13238322978135,7.00688707207714,7.42092958733191,7.45734147201866,6.53759106793351,7.61444658998133
"MAK16",5.58388820719638,5.50533903765615,NA,NA,5.05723662151117,6.22572102951799,5.78149924962019,NA,6.4457025516315,5.36621210208385,NA,5.64508666662612,NA,NA,NA,5.97337057816603,5.4330462374129,5.67826406571175,5.44121830882415,NA
"NXN",6.31816439624167,6.239851334628,6.4353119004288,6.49000759179403,6.53571333588949,6.64704188557217,7.10217348797997,7.73176479313657,6.20281785890688,5.34506438849482,6.41782136559243,6.92702366902276,NA,6.29931550604486,NA,6.31348678956431,5.88517838025518,6.32941864720006,6.8064275668148,6.75756400952132
"RPL10A",9.70900553665321,9.8077186497598,9.68754085763663,9.2692017847045,9.80187930685839,9.45060222307468,9.45770317324528,9.40391595437298,10.2595420973601,9.68809466492019,9.13758977319356,10.0217240585913,8.86920804571945,9.84289951776761,9.90877755290804,9.46349134125483,9.75417725645139,9.62240198885201,9.99921074464719,9.68697894274978
"GMPR",6.37948924629445,6.44230664174488,6.29849792923656,6.19228894658937,5.50260295963597,6.08596182833416,5.7515811311741,4.77830717413272,5.03145736867083,6.42285430288927,6.55086457676792,6.5582910996439,3.50381223189432,6.38854532624977,5.83959903160316,5.9126755710881,6.46160606945585,6.95207481936303,6.1153550439638,6.25774898031145
"SAT2",NA,6.97980948832678,6.14767151374617,NA,NA,NA,7.31344486947498,NA,6.99682633046516,6.65557833448516,5.98766954476832,7.1074811614538,NA,7.35333769330633,NA,6.78893686391127,5.01956016977186,NA,7.12826161890265,6.07803746157852
"EIF3E",7.05139221790432,7.22387803103429,7.20026097167209,6.97677127588648,7.29726929073832,6.76972178889915,6.3803824295954,6.34813324978688,6.82761196974183,6.57922969496433,6.76896286709573,6.97136456993768,5.94386024832813,7.10316084306761,7.18243010109697,7.09538713851011,6.65366003960561,7.13107596087077,7.08126886409353,7.03806783598337
"LNX1",7.35756663584921,10.0079103573757,6.6083879894284,4.85870937554098,8.96970944224752,7.54647500770344,9.18859050404749,10.8551318455872,9.26378281528699,9.87992536845731,5.60408204140532,8.22449317333554,9.89012767615937,9.28635450715267,7.25996836581972,NA,6.8478100977101,7.80094696155472,NA,5.47465259896181
"TPRKB",NA,4.4449313874335,5.60727353925365,5.58170610671573,5.44977840723356,5.62750128330084,6.14130883236501,5.49549573921301,NA,5.35507529207807,3.57150022938802,5.27450740332999,NA,5.62361642825547,NA,5.97781154309427,5.88066131203911,2.85734012080779,5.64376739297125,5.71588120015795
"ECHDC2",7.4353366789669,7.85645148652909,7.73538270189719,NA,7.4771804547733,7.65582692654379,7.82305423541236,6.52689144864425,8.11473850366443,7.94095917958264,7.00103644586226,7.68865259506298,6.25904260739927,7.76852665441753,6.86869061019682,7.00208313111451,7.87001049420341,7.94609468256701,7.66190268373867,8.15669664505423
"TIGD5",5.10331194506965,3.10224397888892,5.80161702198884,5.3192769427574,5.59749205184133,5.2070719500242,5.08485568680935,NA,5.57529759545482,5.60335212533833,4.28535044428705,5.45387642967102,5.21681123629067,NA,NA,NA,NA,NA,5.3584863370652,4.83673123450166
"SART1",6.87538869677846,7.54162986088382,5.77847644329532,6.48063048796147,7.45997947278804,7.80324858166149,7.12282546028089,7.73819963393084,7.59964540685581,7.04158990431846,NA,7.15933431524486,7.88129616379907,7.16991649437971,NA,NA,7.78521777798786,6.77304885990838,6.31518119925337,6.93340477794549
"MTMR10",7.46878829193252,6.03384415906385,6.63229075226478,6.63314730387217,6.51701520197496,NA,6.67870425070058,8.11888601277295,6.230736009927,6.32448905749097,7.26416397042387,6.85542380997469,NA,6.79379739112367,NA,7.12605602155723,6.78881599367741,6.88748043886128,6.64097545576609,6.138045696131
"FAF1",5.81853427100376,5.04477208877705,5.65693149623677,5.42042609169774,5.34473860106875,5.37544105174666,5.40882641952538,NA,5.38904919735804,5.68845438073982,5.76976914959494,5.536400987834,NA,4.88111991620498,NA,NA,5.44712912081556,6.12298985834769,4.69954894077989,5.21938837352488
"CCDC8",6.08265477535842,6.11683883389177,6.12646604246637,NA,6.74218416976546,6.41009039491451,6.74028283876082,7.00808146100008,5.38083244380898,6.1874282608227,NA,6.50738972468747,NA,6.89851344898881,NA,NA,6.15473589277936,6.09011724776585,NA,NA
